id,price
10965,4
4288,4
7383,3
5134,4
8992,4
11908,1
9528,4
2240,4
3825,2
3144,1
8273,4
13306,2
8027,1
2410,3
43,3
11970,3
2508,3
2756,2
7699,1
211,4
6099,4
9921,1
13077,3
11011,3
6953,1
4967,2
133,4
11350,1
13822,1
13256,3
3657,2
11656,2
11906,2
11637,3
9911,1
8830,3
2665,1
4735,2
12972,1
11374,4
12644,2
4333,4
6960,2
7972,4
2613,4
8826,3
2344,4
12629,1
12253,2
13447,2
312,1
13416,3
12996,2
12200,1
13075,2
8871,2
173,3
453,2
8191,1
5154,4
4016,3
2944,3
672,2
9410,3
12890,1
8041,3
8618,2
8337,3
12575,2
4744,3
7860,1
12421,3
12878,3
2602,3
11138,4
4314,1
2649,1
6978,1
6810,3
6458,3
5233,2
10812,1
2199,4
559,4
4049,2
3819,1
8042,2
3960,2
7762,2
633,4
11057,4
10936,4
5298,3
10008,4
13510,2
4927,3
5149,4
9728,1
9402,4
369,2
12691,2
9018,2
8904,2
13420,2
7169,2
4637,4
6947,3
5683,1
4603,3
425,4
8901,4
5378,1
9341,1
8937,1
3439,4
12643,3
5794,1
9639,2
11541,4
1298,3
5573,2
1027,4
3728,3
5823,1
13806,1
7035,2
1371,4
7985,3
11259,2
4574,3
7094,1
8434,1
3423,1
1101,3
1562,4
9849,3
11605,1
3185,1
6253,1
1194,4
12107,1
4479,4
2758,2
10350,2
1277,2
8312,1
9094,1
11641,1
11576,2
788,3
9831,2
5371,1
11430,4
2794,3
12567,4
1139,4
1834,3
5682,2
8919,3
13102,3
4585,3
5499,4
13657,4
3247,4
8079,3
7111,4
13705,1
932,4
10555,4
13785,2
2916,3
8060,1
6433,4
4616,1
2788,3
11094,2
4549,1
6388,3
3496,3
12836,2
12789,2
5006,1
3490,4
3771,4
6227,2
3685,3
7160,2
12799,3
4679,1
6567,4
13722,3
264,4
6236,1
6959,1
1423,3
8034,1
12814,2
13729,1
7574,1
11982,3
4428,3
707,2
8863,2
4605,1
10406,3
12071,4
434,1
7290,1
1484,4
11574,2
9940,3
2631,3
9819,2
601,3
11195,2
1711,4
550,3
8788,3
6238,1
8818,1
3188,3
3600,2
13687,2
2960,3
6042,3
6260,4
6151,2
13819,1
10668,2
9231,4
2984,2
7387,3
7175,2
6302,2
13805,4
10865,3
9946,2
6979,3
8586,2
11811,3
594,3
3010,2
7642,3
3946,2
9666,4
5797,1
1754,2
11155,3
11026,3
3736,2
12447,2
2551,4
11053,3
9704,3
11383,3
12912,2
11890,1
6048,2
62,4
8150,2
1476,3
1868,2
6733,3
7278,1
824,1
5283,1
4793,1
179,4
1377,3
4904,1
7910,4
137,3
1763,3
3274,4
4082,3
10797,1
562,2
1042,1
6127,4
11489,3
4254,4
13187,4
10516,1
5178,1
7071,2
12895,4
4983,4
2659,3
2292,2
8270,4
2098,1
3000,1
10266,4
7022,2
508,2
7594,2
10832,4
8609,3
11763,1
11598,2
7870,3
7254,1
8455,2
11926,2
2643,3
13692,2
11346,2
2838,1
8049,4
11806,2
5320,4
12863,2
1744,4
8375,2
11127,1
12361,3
10331,2
4831,1
10695,2
1715,3
10228,2
10014,3
13703,2
11222,1
9389,4
10297,4
299,2
7468,2
10459,1
13431,2
9982,4
7135,2
6343,2
449,4
6434,2
11597,3
6441,3
10966,2
6279,1
9762,3
936,4
6376,1
10804,1
12465,1
5729,4
9317,3
3236,3
8995,2
9268,3
8172,2
8601,1
972,3
484,3
12005,3
10922,2
7260,2
8757,2
1672,4
11115,1
3739,4
5663,4
9906,3
4206,3
3480,1
12660,1
1098,3
8348,3
9613,1
11456,3
11845,2
3814,4
22,3
10274,2
8516,3
9486,1
912,4
3238,2
1882,3
9882,3
5912,4
4149,1
984,3
13360,2
13252,3
7378,2
7872,2
7549,4
10552,3
1103,3
7168,4
80,2
4622,1
2492,3
7029,3
9038,4
1903,4
4415,3
6404,2
10340,1
10203,2
2239,1
2525,4
1074,3
9723,1
3720,3
6531,1
9170,2
8726,2
2801,4
6304,3
1798,2
5131,2
12508,2
3967,1
10986,2
11459,2
1772,4
9610,1
13418,1
9710,3
6680,3
2902,4
12129,1
459,4
10487,2
9116,1
2470,2
9814,2
3225,1
11254,2
10635,1
3139,3
8980,1
6860,3
8254,3
12907,2
3550,2
1023,3
3203,2
4567,4
10931,1
1848,4
10082,2
3533,3
2236,4
13573,2
4938,1
2901,3
8913,1
12367,2
6318,3
9062,1
4218,4
9093,3
12278,1
11725,1
6517,1
2414,1
9140,3
11661,2
7233,1
10924,3
3726,2
12163,2
8608,4
9332,1
4019,2
9098,1
5046,2
13590,2
1660,1
5024,1
11550,3
7246,2
7354,2
10140,3
8340,4
11664,3
6141,1
10800,1
3828,1
2269,4
2990,3
10064,1
8089,2
11296,4
11066,2
6021,2
5603,2
10829,4
3036,1
4369,4
5345,1
6707,1
1514,2
1422,3
3221,2
5512,4
3425,4
2452,1
4976,1
3029,1
6000,4
12152,4
1872,2
9869,3
3068,4
3259,4
11858,1
1766,4
13576,2
8464,2
13409,3
11003,3
1223,4
13375,4
7803,1
8679,2
13583,2
5393,4
4183,3
11921,4
5510,2
5856,3
6056,1
9462,3
6152,4
11379,2
3919,4
7429,2
11214,2
4749,4
10053,4
712,3
12091,4
9263,3
7771,3
10880,2
10588,2
5948,1
402,4
2566,4
13753,1
2419,3
8657,2
9420,4
1879,1
1148,1
10828,4
3856,2
13718,2
13667,3
1803,4
13406,1
10927,4
4990,4
12700,3
129,3
5078,1
8965,1
3460,4
7286,2
10830,3
13195,3
9862,4
1713,3
11512,2
701,4
6944,2
11472,2
12793,2
5469,4
6522,2
12428,3
10714,2
11158,1
1431,3
11946,2
4018,3
77,3
7600,1
2065,1
6716,4
7652,2
496,2
12205,2
13138,2
786,3
5885,1
11292,2
8208,1
3057,3
3564,2
2630,1
5640,2
4830,2
1402,4
635,4
7386,2
10322,1
9524,1
8155,2
12196,3
2562,4
5122,1
3299,1
3025,1
5635,4
2229,3
11395,1
13611,1
12213,2
12336,4
1416,3
5807,3
9321,1
3181,4
326,3
11629,1
4546,4
2761,4
2676,3
4097,1
5806,4
12668,2
1645,3
1847,2
1417,1
3713,1
4834,4
7142,1
7849,2
2505,3
9473,1
5306,1
5228,3
6872,1
8722,2
13594,2
2322,4
7820,4
3213,3
2735,3
11343,2
2283,1
63,4
7057,3
6136,4
1594,3
8129,2
11377,1
5,4
2362,3
11507,1
4204,3
2472,2
6862,3
1509,4
4165,2
8925,4
8240,2
6822,1
9070,2
13307,2
13452,3
8524,3
1115,3
1127,1
8433,1
10006,3
10397,4
591,2
9131,2
8356,2
4913,4
4480,2
6514,2
11398,3
774,2
3961,1
3485,3
3255,4
4111,3
2909,1
11307,1
11049,1
11990,1
1732,4
4358,4
300,2
2226,1
3822,4
11532,3
10394,4
9296,1
1920,3
1001,3
5614,1
10119,3
9529,2
6883,4
13572,2
13674,1
5969,1
13498,2
8296,1
9566,3
7,4
651,1
745,3
8482,1
6729,3
11530,2
2136,3
8128,3
7272,1
10306,3
3959,2
7897,2
13312,1
6142,1
10015,3
4282,2
10264,2
12905,3
73,1
5560,1
1069,3
4385,2
5750,2
3387,3
12225,2
6755,1
9121,1
4345,2
13672,2
11652,3
3384,4
13262,1
10336,2
5438,2
9325,2
3147,3
13259,2
8795,2
9458,3
5718,1
10765,1
12606,2
7677,2
7816,2
12173,2
44,4
9480,4
11551,4
10911,3
3704,3
3132,3
9251,2
10062,3
2834,3
1000,2
2255,2
8489,2
5323,3
12174,2
1450,1
11213,2
8139,3
1605,1
105,1
12077,2
10379,3
7464,3
8401,3
2119,1
3359,1
5516,1
337,2
11539,2
7097,4
7292,2
1746,1
7196,4
12325,3
11142,3
4842,1
2657,1
8229,2
10807,3
8614,3
12168,3
3748,4
8892,1
6379,4
9933,3
2736,3
1215,4
1096,4
7547,2
1077,4
3186,1
1444,4
46,4
3315,3
10943,1
13344,2
5717,1
7198,2
10320,4
1907,1
6761,2
10455,2
7104,1
4565,3
5319,4
10590,1
4103,4
6899,4
2892,3
2069,2
11335,2
2495,2
11547,4
3518,3
1504,4
8346,2
2936,4
1738,1
1656,2
2144,2
3194,3
11258,1
175,4
9873,4
2462,3
5271,4
6686,3
13737,1
10426,1
7545,2
973,4
3565,1
7060,4
11429,2
5531,2
10268,2
1885,1
6182,3
7038,2
12747,3
1992,3
3416,4
124,4
11567,2
4300,1
10874,4
9665,2
8574,3
2622,1
8685,2
4036,2
13385,2
5454,4
744,4
5575,4
6297,2
6188,3
3146,1
11740,2
11893,1
6752,2
8272,1
2064,3
1764,4
6255,2
1721,4
12339,1
13197,3
9338,2
4447,1
10173,2
7334,1
1663,1
642,2
12459,2
7523,1
3128,4
90,4
5681,3
10570,3
9495,3
9518,3
10624,1
6645,4
13268,1
10535,4
7407,3
3840,2
7984,2
6230,1
9874,3
8323,1
2260,4
12688,2
2289,3
6068,1
11351,2
5185,3
7428,2
12269,3
1832,4
4482,1
3912,2
3097,1
5356,4
7448,2
13537,2
8711,1
8718,2
7150,3
1489,1
848,2
6009,4
3917,3
5570,2
738,2
6222,2
6608,2
7305,4
9361,3
5621,3
6512,1
7620,1
9627,3
5159,3
9212,3
11962,1
13372,4
7208,4
5766,4
6751,1
7297,4
154,4
13029,1
8621,3
4870,2
381,2
7373,1
6248,3
11864,2
281,4
5044,3
2590,3
4069,1
13727,2
2945,4
2845,1
4790,1
9208,4
11248,2
13777,1
8877,2
10906,4
9010,2
3079,2
7586,3
10918,1
13131,2
3807,4
9972,2
10332,3
11006,3
3850,3
7745,1
9298,2
3691,1
2296,4
11531,2
4586,4
6221,1
113,4
555,3
5824,2
5894,1
1855,2
176,4
4071,1
2382,3
12167,2
12931,3
8162,4
2721,3
7494,4
12219,3
6782,2
2002,3
2564,1
10914,3
3852,2
11781,2
4261,1
2157,1
13671,2
5623,3
7747,2
9443,3
1905,2
13434,1
8709,4
626,4
5343,1
5497,1
3202,3
13635,4
1249,4
5809,3
7123,1
1094,4
4092,1
3215,1
3651,2
1607,1
4372,3
13111,2
123,4
10409,3
11484,1
13556,1
6161,2
7054,2
11137,3
9792,1
1874,3
4284,1
4029,2
9120,4
1243,2
76,4
9315,3
10452,3
1503,4
1481,4
10622,2
3339,3
5295,3
8149,1
11402,4
8917,2
785,2
4038,2
4836,4
477,2
1774,1
3731,3
12037,2
5403,3
11479,1
5068,3
5437,1
8884,1
3241,4
10405,3
10869,3
12948,3
4194,3
8024,4
7089,4
11902,3
6550,2
4115,2
10976,2
8074,1
12268,3
7702,3
6784,3
4890,2
1990,1
9060,3
10910,3
10933,4
3872,2
9712,3
10174,1
9655,2
3788,4
9248,4
12758,1
6865,3
12217,2
6124,2
862,3
4252,2
3718,1
2467,1
1044,3
1399,3
476,2
5065,1
1613,1
11345,3
8280,3
6624,3
2714,3
1132,3
5465,1
4608,1
10457,1
4072,4
6392,1
3088,2
13698,3
3361,2
8814,2
6210,3
368,3
8579,1
12900,3
9760,4
11381,1
12540,3
13347,2
1244,4
10281,2
5448,2
9877,2
9965,2
2773,1
7582,2
11039,2
12925,2
582,1
2948,3
1611,1
11124,3
7557,3
9866,4
11449,3
8241,3
12774,3
131,3
11690,2
12352,2
3795,1
4580,1
12308,4
11330,2
3608,4
9385,2
7004,4
13483,2
4167,3
7019,3
7470,1
13105,3
5508,3
12191,2
3647,3
6589,1
12464,2
9294,4
3694,1
5551,1
9651,4
3531,3
1982,3
13054,1
10593,1
611,2
4379,1
5601,1
7308,3
5975,3
12763,4
4307,3
557,3
9571,3
9875,1
12329,2
10235,3
10789,1
10824,4
2580,2
1462,3
675,4
12288,3
1052,3
11018,4
2324,3
4854,1
3249,4
1073,1
10969,4
10523,1
2989,3
3376,3
12460,2
5943,2
9392,4
11480,1
8260,2
12003,4
2597,3
12506,2
7936,2
10837,2
9481,3
8281,2
7599,3
2672,1
4702,4
1788,1
6115,4
7890,1
481,3
5385,1
12860,4
6600,3
10809,2
12777,3
12029,2
4013,4
10,4
4874,1
9241,4
12497,3
7043,4
6329,1
12990,2
10437,4
11090,4
8725,2
7277,2
7542,2
7973,2
7217,3
10952,2
993,1
5062,1
11198,1
5540,4
13395,3
7438,1
2325,1
5021,2
6322,3
6324,1
10651,4
8066,4
12094,4
3997,3
4489,1
4725,2
6058,1
12709,4
11522,3
5344,1
3524,1
7975,3
3279,1
1943,4
12992,1
6874,3
138,3
10408,2
10903,4
643,3
650,4
4154,3
13725,3
2934,1
6198,2
12218,3
6846,3
7248,4
13199,3
598,2
6232,4
260,4
3628,4
7995,1
11181,2
1309,1
8528,3
3667,3
1055,1
7116,1
3671,3
4302,2
6667,1
9560,2
3191,3
12722,2
6362,4
3686,1
5379,1
3222,2
4730,1
11693,2
10621,2
7331,2
3168,2
8497,1
6674,2
13492,3
10913,3
866,3
3301,2
12921,2
7174,2
9240,3
11663,1
4513,2
